PostDate,State,CountIDIndexed
21-05-2021,CT,1.3475
21-05-2021,DC,0.9429
21-05-2021,DE,1.3617
21-05-2021,FL,1.3553
21-05-2021,GA,1.4226
21-05-2021,GU,0
21-05-2021,HI,1.1428
21-05-2021,IA,1.4886
21-05-2021,ID,1.5015
21-05-2021,IL,1.3411
21-05-2021,IN,1.4132
21-05-2021,KS,1.3126
21-05-2021,KY,1.4368
21-05-2021,LA,1.5107
21-05-2021,Ly,0
21-05-2021,MA,1.3279
21-05-2021,MD,1.2084
21-05-2021,ME,1.4481
21-05-2021,MI,1.362
21-05-2021,MN,1.3321
21-05-2021,MO,1.2576
21-05-2021,MS,1.5169
21-05-2021,MT,1.54
21-05-2021,NC,1.2976
21-05-2021,ND,1.7759
21-05-2021,NE,1.3527
21-05-2021,NH,1.5645
21-05-2021,NJ,1.2655
21-05-2021,NM,1.1764
21-05-2021,NV,1.2684
21-05-2021,NY,1.2475
21-05-2021,OH,1.3725
21-05-2021,OK,1.4032
21-05-2021,OR,1.3899
21-05-2021,PA,1.3436
21-05-2021,Pi,1.8663
21-05-2021,PR,1.1709
21-05-2021,RI,1.5125
21-05-2021,SC,1.3516
21-05-2021,SD,1.8004
21-05-2021,So,0
21-05-2021,St,1.0542
21-05-2021,TN,1.3818
21-05-2021,TX,1.2917
21-05-2021,Un,1.3788
21-05-2021,UT,1.4311
21-05-2021,VA,1.2492
21-05-2021,VI,0.9769
21-05-2021,VT,1.7437
21-05-2021,WA,1.2248
21-05-2021,WI,1.4406
21-05-2021,WV,1.6555
21-05-2021,WY,1.3494
22-05-2021,AK,1.1587
22-05-2021,AL,1.5634
22-05-2021,AR,1.6076
22-05-2021,AZ,1.4661
22-05-2021,CA,1.2374
22-05-2021,CO,1.2034
22-05-2021,CT,1.3451
22-05-2021,DC,0.9492
22-05-2021,DE,1.3412
22-05-2021,FL,1.3613
22-05-2021,GA,1.4272
22-05-2021,GU,0
22-05-2021,HI,1.1421
22-05-2021,IA,1.5069
22-05-2021,ID,1.5354
22-05-2021,IL,1.3399
22-05-2021,IN,1.3957
22-05-2021,KS,1.3273
22-05-2021,KY,1.4237
22-05-2021,LA,1.5307
22-05-2021,Ly,0
22-05-2021,MA,1.3458
22-05-2021,MD,1.2081
22-05-2021,ME,1.4374
22-05-2021,MI,1.3695
22-05-2021,MN,1.3537
22-05-2021,MO,1.2694
22-05-2021,MS,1.5178
22-05-2021,MT,1.5716
22-05-2021,NC,1.2996
22-05-2021,ND,1.7801
22-05-2021,NE,1.3667
22-05-2021,NH,1.5676
22-05-2021,NJ,1.2622
22-05-2021,NM,1.1825
22-05-2021,NV,1.283
22-05-2021,NY,1.2476
22-05-2021,OH,1.3728
22-05-2021,OK,1.4195
22-05-2021,OR,1.3888
22-05-2021,PA,1.3426
22-05-2021,Pi,1.997
22-05-2021,PR,1.124
22-05-2021,RI,1.5403
22-05-2021,SC,1.3685
22-05-2021,SD,1.8579
22-05-2021,Sh,1.1465
22-05-2021,TN,1.4009
22-05-2021,TX,1.3065
22-05-2021,UM,0
22-05-2021,Un,1.3269
22-05-2021,UT,1.4422
22-05-2021,VA,1.2635
22-05-2021,VI,1.0947
22-05-2021,VT,1.8232
22-05-2021,WA,1.2321
22-05-2021,WI,1.4501
22-05-2021,WV,1.6498
22-05-2021,WY,1.3684
23-05-2021,AK,1.1587
23-05-2021,AL,1.5657
23-05-2021,AR,1.6208
23-05-2021,AZ,1.4601
23-05-2021,CA,1.241
23-05-2021,CO,1.2042
23-05-2021,CT,1.3613
23-05-2021,DC,0.9485
23-05-2021,DE,1.3431
23-05-2021,FL,1.3665
23-05-2021,GA,1.431
23-05-2021,HI,1.1362
23-05-2021,IA,1.5108
23-05-2021,ID,1.5361
23-05-2021,IL,1.3362
23-05-2021,IN,1.3831
23-05-2021,KS,1.3314
23-05-2021,KY,1.4054
23-05-2021,LA,1.5241
23-05-2021,MA,1.3451
23-05-2021,MD,1.206
23-05-2021,ME,1.44
23-05-2021,MI,1.3772
23-05-2021,MN,1.3598
23-05-2021,MO,1.2764
23-05-2021,MS,1.5153
23-05-2021,MT,1.5862
23-05-2021,NC,1.2985
23-05-2021,ND,1.7844
23-05-2021,NE,1.366
23-05-2021,NH,1.5894
23-05-2021,NJ,1.2686
23-05-2021,NM,1.1862
23-05-2021,NV,1.2841
23-05-2021,NY,1.241
23-05-2021,OH,1.3791
23-05-2021,OK,1.4134
23-05-2021,OR,1.3844
23-05-2021,PA,1.3396
23-05-2021,PR,1.1213
23-05-2021,RI,1.5325
23-05-2021,SC,1.3648
23-05-2021,SD,1.8574
23-05-2021,Sh,1.2739
23-05-2021,So,0
23-05-2021,TN,1.406
23-05-2021,TX,1.3012
23-05-2021,Un,1.31
23-05-2021,UT,1.4527
23-05-2021,VA,1.2655
23-05-2021,VI,1.0124
23-05-2021,VT,1.8342
23-05-2021,WA,1.2344
23-05-2021,WI,1.459
23-05-2021,WV,1.6098
23-05-2021,WY,1.4026
24-05-2021,AK,1.1633
24-05-2021,AL,1.5493
24-05-2021,AR,1.6148
24-05-2021,AS,0
24-05-2021,AZ,1.4092
24-05-2021,CA,1.2252
24-05-2021,CO,1.1866
24-05-2021,CT,1.3533
24-05-2021,DC,0.9459
24-05-2021,DE,1.2763
24-05-2021,FL,1.3521
24-05-2021,GA,1.4112
24-05-2021,GU,0
24-05-2021,HI,1.1551
24-05-2021,IA,1.4824
24-05-2021,ID,1.5015
24-05-2021,IL,1.3164
24-05-2021,IN,1.3619
24-05-2021,KS,1.3408
24-05-2021,KY,1.3793
24-05-2021,LA,1.5183
24-05-2021,Ly,0
24-05-2021,MA,1.3431
24-05-2021,MD,1.1855
24-05-2021,ME,1.4435
24-05-2021,MI,1.367
24-05-2021,MN,1.3389
24-05-2021,MO,1.2624
24-05-2021,MS,1.5094
24-05-2021,MT,1.5765
24-05-2021,NC,1.2824
24-05-2021,ND,1.8001
24-05-2021,NE,1.3597
24-05-2021,NH,1.5727
24-05-2021,NJ,1.2505
24-05-2021,NM,1.2013
24-05-2021,NV,1.2728
24-05-2021,NY,1.218
24-05-2021,OH,1.3543
24-05-2021,OK,1.416
24-05-2021,OR,1.3926
24-05-2021,PA,1.3296
24-05-2021,Pi,2.1277
24-05-2021,PR,1.0964
24-05-2021,RI,1.4757
24-05-2021,SC,1.3432
24-05-2021,SD,1.8355
24-05-2021,So,0
24-05-2021,St,0.8578
24-05-2021,TN,1.3921
24-05-2021,TX,1.2764
24-05-2021,Un,1.3619
24-05-2021,UT,1.4316
24-05-2021,VA,1.244
24-05-2021,VI,1
24-05-2021,VT,1.8429
24-05-2021,WA,1.226
24-05-2021,WI,1.4442
24-05-2021,WV,1.5832
24-05-2021,WY,1.3969
25-05-2021,AK,1.1835
25-05-2021,AL,1.5203
25-05-2021,AR,1.5892
25-05-2021,AS,0
25-05-2021,AZ,1.4261
25-05-2021,CA,1.2398
25-05-2021,CO,1.1763
25-05-2021,CT,1.3644
25-05-2021,DC,0.9538
25-05-2021,DE,1.3062
25-05-2021,FL,1.3588
25-05-2021,GA,1.4249
25-05-2021,GU,0
25-05-2021,HI,1.1385
25-05-2021,IA,1.4561
25-05-2021,ID,1.4786
25-05-2021,IL,1.3272
25-05-2021,IN,1.3823
25-05-2021,KS,1.3262
25-05-2021,KY,1.3761
25-05-2021,LA,1.5307
25-05-2021,Ly,0
25-05-2021,MA,1.3488
25-05-2021,MD,1.1875
25-05-2021,ME,1.4417
25-05-2021,MI,1.3655
25-05-2021,MN,1.3388
25-05-2021,MO,1.2456
25-05-2021,MS,1.4826
25-05-2021,MT,1.5995
25-05-2021,NC,1.2966
25-05-2021,ND,1.859
25-05-2021,NE,1.3307
25-05-2021,NH,1.5823
25-05-2021,NJ,1.2704
25-05-2021,NM,1.2441
25-05-2021,NV,1.2884
25-05-2021,NY,1.2367
25-05-2021,OH,1.3578
25-05-2021,OK,1.4168
25-05-2021,OR,1.4075
25-05-2021,PA,1.3327
25-05-2021,Pi,1.924
25-05-2021,PR,1.1199
25-05-2021,RI,1.5203
25-05-2021,SC,1.3504
25-05-2021,SD,1.8228
25-05-2021,Sh,1.4331
25-05-2021,So,0
25-05-2021,St,0.8126
25-05-2021,TN,1.3804
25-05-2021,TX,1.2811
25-05-2021,Un,1.2919
25-05-2021,UT,1.4217
25-05-2021,VA,1.2681
25-05-2021,VI,0.8822
25-05-2021,VT,1.8481
25-05-2021,WA,1.2432
25-05-2021,WI,1.4243
25-05-2021,WV,1.5746
25-05-2021,WY,1.364
26-05-2021,AK,1.2372
26-05-2021,AL,1.5525
26-05-2021,AR,1.6191
26-05-2021,AS,0
26-05-2021,AZ,1.4263
26-05-2021,CA,1.255
26-05-2021,CO,1.1951
26-05-2021,CT,1.3841
26-05-2021,DC,0.9532
26-05-2021,DE,1.344
26-05-2021,FL,1.3856
26-05-2021,GA,1.4587
26-05-2021,GU,0
26-05-2021,HI,1.1421
26-05-2021,IA,1.4722
26-05-2021,ID,1.5327
26-05-2021,IL,1.3516
26-05-2021,IN,1.4129
26-05-2021,KS,1.3561
26-05-2021,KY,1.3972
26-05-2021,LA,1.5719
26-05-2021,Ly,0
26-05-2021,MA,1.3714
26-05-2021,MD,1.2167
26-05-2021,ME,1.5087
26-05-2021,MI,1.3703
26-05-2021,MN,1.3248
26-05-2021,MO,1.2692
26-05-2021,MP,0
26-05-2021,MS,1.5208
26-05-2021,MT,1.6085
26-05-2021,NC,1.3134
26-05-2021,ND,1.6301
26-05-2021,NE,1.3663
26-05-2021,NH,1.6342
26-05-2021,NJ,1.2935
26-05-2021,NM,1.2861
26-05-2021,NV,1.2998
26-05-2021,NY,1.2485
26-05-2021,OH,1.372
26-05-2021,OK,1.4465
26-05-2021,OR,1.4473
26-05-2021,PA,1.3432
26-05-2021,Pi,1.8754
26-05-2021,PR,1.0648
26-05-2021,RI,1.5696
26-05-2021,SC,1.355
26-05-2021,SD,1.7812
26-05-2021,Sh,1.1146
26-05-2021,So,0
26-05-2021,St,0.9481
26-05-2021,TN,1.4121
26-05-2021,TX,1.3081
26-05-2021,Un,1.3957
26-05-2021,UT,1.4371
26-05-2021,VA,1.291
26-05-2021,VI,0.7768
26-05-2021,VT,1.9148
26-05-2021,WA,1.2597
26-05-2021,WI,1.4509
26-05-2021,WV,1.6257
26-05-2021,WY,1.4217
27-05-2021,AK,1.2734
27-05-2021,AL,1.509
27-05-2021,AR,1.5796
27-05-2021,AZ,1.3872
27-05-2021,BC,0
27-05-2021,CA,1.2491
27-05-2021,CO,1.205
27-05-2021,CT,1.3936
27-05-2021,DC,0.9403
27-05-2021,DE,1.3682
27-05-2021,FL,1.3701
27-05-2021,GA,1.4306
27-05-2021,GU,0
27-05-2021,HI,1.1102
27-05-2021,IA,1.4564
27-05-2021,ID,1.5404
27-05-2021,IL,1.3492
27-05-2021,IN,1.3974
27-05-2021,KS,1.3398
27-05-2021,KY,1.3747
27-05-2021,LA,1.5527
27-05-2021,Ly,0
27-05-2021,MA,1.3773
27-05-2021,MD,1.2066
27-05-2021,ME,1.5586
27-05-2021,MI,1.3742
27-05-2021,MN,1.3072
27-05-2021,MO,1.2587
27-05-2021,MP,0
27-05-2021,MS,1.5081
27-05-2021,MT,1.6044
27-05-2021,NC,1.3225
27-05-2021,ND,1.5799
27-05-2021,NE,1.3691
27-05-2021,NH,1.6228
27-05-2021,NJ,1.2854
27-05-2021,NM,1.2862
27-05-2021,NV,1.2708
27-05-2021,NY,1.2372
27-05-2021,OH,1.364
27-05-2021,OK,1.4188
27-05-2021,OR,1.4511
27-05-2021,PA,1.3381
27-05-2021,Pi,1.5714
27-05-2021,PR,1.0703
27-05-2021,RI,1.5796
27-05-2021,SC,1.3063
27-05-2021,SD,1.7335
27-05-2021,Sh,1.0191
27-05-2021,So,0
27-05-2021,St,1.0835
27-05-2021,TN,1.4078
27-05-2021,TX,1.2911
27-05-2021,Un,1.4125
27-05-2021,UT,1.4477
27-05-2021,VA,1.2888
27-05-2021,VI,0.7059
27-05-2021,VT,1.9072
27-05-2021,WA,1.2465
27-05-2021,WI,1.4245
27-05-2021,WV,1.6362
27-05-2021,WY,1.4172
28-05-2021,AK,1.2835
28-05-2021,AL,1.5438
28-05-2021,AR,1.587
28-05-2021,AS,0
28-05-2021,AZ,1.4089
28-05-2021,CA,1.2687
28-05-2021,CO,1.2128
28-05-2021,CT,1.4099
28-05-2021,DC,0.9284
28-05-2021,DE,1.4154
28-05-2021,FL,1.3737
28-05-2021,GA,1.4531
28-05-2021,GU,0
28-05-2021,HI,1.1595
28-05-2021,IA,1.4811
28-05-2021,ID,1.5255
28-05-2021,IL,1.3705
28-05-2021,IN,1.4236
28-05-2021,KS,1.3517
28-05-2021,KY,1.3855
28-05-2021,LA,1.5723
28-05-2021,MA,1.3932
28-05-2021,MD,1.2305
28-05-2021,ME,1.6024
28-05-2021,MI,1.384
28-05-2021,MN,1.3242
28-05-2021,MO,1.2556
28-05-2021,MS,1.5078
28-05-2021,MT,1.6114
28-05-2021,NC,1.3422
28-05-2021,ND,1.5748
28-05-2021,NE,1.3884
28-05-2021,NH,1.6578
28-05-2021,NJ,1.3103
28-05-2021,NM,1.307
28-05-2021,NV,1.288
28-05-2021,NY,1.2583
28-05-2021,OH,1.3726
28-05-2021,OK,1.4172
28-05-2021,OR,1.4659
28-05-2021,PA,1.3657
28-05-2021,Pi,1.5198
28-05-2021,PR,1.1709
28-05-2021,RI,1.6088
28-05-2021,SC,1.3321
28-05-2021,SD,1.7382
28-05-2021,SG,0
28-05-2021,Sh,0.9554
28-05-2021,So,0
28-05-2021,St,1.0835
28-05-2021,TN,1.4375
28-05-2021,TX,1.3037
28-05-2021,Un,1.3788
28-05-2021,UT,1.4599
28-05-2021,VA,1.299
28-05-2021,VI,0.7998
28-05-2021,VT,1.9919
28-05-2021,WA,1.2745
28-05-2021,WI,1.4481
28-05-2021,WV,1.6948
28-05-2021,WY,1.4248
29-05-2021,AK,1.3504
29-05-2021,AL,1.5278
29-05-2021,AR,1.5757
29-05-2021,AS,0
29-05-2021,AZ,1.3913
29-05-2021,CA,1.2744
29-05-2021,CO,1.1973
29-05-2021,CT,1.4045
29-05-2021,DC,0.9346
29-05-2021,DE,1.4491
29-05-2021,FL,1.3732
29-05-2021,GA,1.4477
29-05-2021,GU,0
29-05-2021,HI,1.1505
29-05-2021,IA,1.4685
29-05-2021,ID,1.5123
29-05-2021,IL,1.3752
29-05-2021,IN,1.4317
29-05-2021,KS,1.3438
29-05-2021,KY,1.4138
29-05-2021,LA,1.5753
29-05-2021,Ly,0
29-05-2021,MA,1.3802
29-05-2021,MD,1.2319
29-05-2021,ME,1.5984
29-05-2021,MI,1.3813
29-05-2021,MN,1.3136
29-05-2021,MO,1.2403
29-05-2021,MP,0
29-05-2021,MS,1.4838
29-05-2021,MT,1.6003
29-05-2021,NC,1.3323
29-05-2021,ND,1.5662
29-05-2021,NE,1.3681
29-05-2021,NH,1.6491
29-05-2021,NJ,1.314
29-05-2021,NM,1.3114
29-05-2021,NV,1.2869
29-05-2021,NY,1.2604
29-05-2021,OH,1.3908
29-05-2021,OK,1.4115
29-05-2021,OR,1.4709
29-05-2021,PA,1.371
29-05-2021,Pi,1.3161
29-05-2021,PR,1.1888
29-05-2021,RI,1.6163
29-05-2021,SC,1.3438
29-05-2021,SD,1.6919
29-05-2021,So,0
29-05-2021,St,0.9774
29-05-2021,TN,1.4299
29-05-2021,TX,1.2928
29-05-2021,Un,1.3957
29-05-2021,UT,1.4437
29-05-2021,VA,1.2891
29-05-2021,VI,0.8237
29-05-2021,VT,1.9722
29-05-2021,WA,1.2654
29-05-2021,WI,1.4397
29-05-2021,WV,1.6986
29-05-2021,WY,1.4388
30-05-2021,AK,1.3665
30-05-2021,AL,1.5248
30-05-2021,AR,1.5766
30-05-2021,AZ,1.3943
30-05-2021,CA,1.2814
30-05-2021,CO,1.1981
30-05-2021,CT,1.3979
30-05-2021,DC,0.9403
30-05-2021,DE,1.4771
30-05-2021,FL,1.3727
30-05-2021,GA,1.4514
30-05-2021,GU,0
30-05-2021,HI,1.1468
30-05-2021,IA,1.4616
30-05-2021,ID,1.5044
30-05-2021,IL,1.3876
30-05-2021,IN,1.4414
30-05-2021,KS,1.353
30-05-2021,KY,1.4328
30-05-2021,LA,1.5779
30-05-2021,Ly,0
30-05-2021,MA,1.3848
30-05-2021,MD,1.2404
30-05-2021,ME,1.607
30-05-2021,MI,1.3759
30-05-2021,MN,1.3119
30-05-2021,MO,1.2461
30-05-2021,MS,1.4888
30-05-2021,MT,1.6126
30-05-2021,NC,1.3416
30-05-2021,ND,1.5675
30-05-2021,NE,1.3641
30-05-2021,NH,1.6451
30-05-2021,NJ,1.3146
30-05-2021,NM,1.2975
30-05-2021,NV,1.2919
30-05-2021,NY,1.2767
30-05-2021,OH,1.397
30-05-2021,OK,1.4188
30-05-2021,OR,1.4864
30-05-2021,PA,1.3815
30-05-2021,Pi,1.1733
30-05-2021,PR,1.2108
30-05-2021,RI,1.6399
30-05-2021,SC,1.3568
30-05-2021,SD,1.6905
30-05-2021,Sh,0.8917
30-05-2021,So,0
30-05-2021,TN,1.4411
30-05-2021,TX,1.3013
30-05-2021,Un,1.3269
30-05-2021,UT,1.4414
30-05-2021,VA,1.296
30-05-2021,VI,0.9061
30-05-2021,VT,1.9826
30-05-2021,WA,1.2721
30-05-2021,WI,1.449
30-05-2021,WV,1.7176
30-05-2021,WY,1.4115
31-05-2021,AK,1.328
31-05-2021,AL,1.4794
31-05-2021,AR,1.5002
31-05-2021,AZ,1.3571
31-05-2021,CA,1.2385
31-05-2021,CO,1.159
31-05-2021,CT,1.3408
31-05-2021,DC,0.8803
31-05-2021,DE,1.4738
31-05-2021,FL,1.3273
31-05-2021,GA,1.3965
31-05-2021,GU,0
31-05-2021,HI,1.0922
31-05-2021,IA,1.3827
31-05-2021,ID,1.4734
31-05-2021,IL,1.3339
31-05-2021,IN,1.3795
31-05-2021,KS,1.2716
31-05-2021,KY,1.3778
31-05-2021,LA,1.5338
31-05-2021,Ly,0
31-05-2021,MA,1.3278
31-05-2021,MD,1.1961
31-05-2021,ME,1.5531
31-05-2021,MI,1.2957
31-05-2021,MN,1.2375
31-05-2021,MO,1.1963
31-05-2021,MS,1.4702
31-05-2021,MT,1.5843
31-05-2021,NC,1.2963
31-05-2021,ND,1.4601
31-05-2021,NE,1.3158
31-05-2021,NH,1.6137
31-05-2021,NJ,1.27
31-05-2021,NM,1.2358
31-05-2021,NV,1.2539
31-05-2021,NY,1.2263
31-05-2021,OH,1.3498
31-05-2021,OK,1.3722
31-05-2021,OR,1.4284
31-05-2021,PA,1.3219
31-05-2021,Pi,1.1277
31-05-2021,PR,1.1571
31-05-2021,RI,1.6192
31-05-2021,SC,1.3053
31-05-2021,SD,1.6115
31-05-2021,Sh,1.0637
31-05-2021,So,0
31-05-2021,St,0.9774
31-05-2021,TN,1.4045
31-05-2021,TX,1.259
31-05-2021,Un,1.2919
31-05-2021,UT,1.3847
31-05-2021,VA,1.258
31-05-2021,VI,0.9176
31-05-2021,VT,1.8562
31-05-2021,WA,1.2274
31-05-2021,WI,1.3946
31-05-2021,WV,1.6583
31-05-2021,WY,1.357
01-06-2021,AK,1.2537
01-06-2021,AL,1.4073
01-06-2021,AR,1.4078
01-06-2021,AZ,1.27
01-06-2021,CA,1.1585
01-06-2021,CO,1.1069
01-06-2021,CT,1.2658
01-06-2021,DC,0.8232
01-06-2021,DE,1.4212
01-06-2021,FL,1.2658
01-06-2021,GA,1.3561
01-06-2021,GU,0
01-06-2021,HI,1.0266
01-06-2021,IA,1.3307
01-06-2021,ID,1.3931
01-06-2021,IL,1.2657
01-06-2021,IN,1.3249
01-06-2021,KS,1.2141
01-06-2021,KY,1.3106
01-06-2021,LA,1.4821
01-06-2021,Ly,0
01-06-2021,MA,1.247
01-06-2021,MD,1.1537
01-06-2021,ME,1.4824
01-06-2021,MI,1.2324
01-06-2021,MN,1.1779
01-06-2021,MO,1.148
01-06-2021,MP,0
01-06-2021,MS,1.4577
01-06-2021,MT,1.5058
01-06-2021,NC,1.2422
01-06-2021,ND,1.3881
01-06-2021,NE,1.2726
01-06-2021,NH,1.5658
01-06-2021,NJ,1.2075
01-06-2021,NM,1.1543
01-06-2021,NV,1.1732
01-06-2021,NY,1.1573
01-06-2021,OH,1.2937
01-06-2021,OK,1.2902
01-06-2021,OR,1.3454
01-06-2021,PA,1.2613
01-06-2021,Pi,1.2584
01-06-2021,PR,1.1281
01-06-2021,RI,1.5285
01-06-2021,SC,1.2506
01-06-2021,SD,1.5493
01-06-2021,Sh,1.5924
01-06-2021,So,0
01-06-2021,St,1.0542
01-06-2021,TN,1.3631
01-06-2021,TX,1.2125
01-06-2021,Un,1.2581
01-06-2021,UT,1.3004
01-06-2021,VA,1.1959
01-06-2021,VI,0.9646
01-06-2021,VT,1.7583
01-06-2021,WA,1.1368
01-06-2021,WI,1.3303
01-06-2021,WV,1.6219
01-06-2021,WY,1.2936
02-06-2021,AK,1.277
02-06-2021,AL,1.4578
02-06-2021,AR,1.4754
02-06-2021,AS,0
02-06-2021,AZ,1.2963
02-06-2021,CA,1.1917
02-06-2021,CO,1.1288
02-06-2021,CT,1.2982
02-06-2021,DC,0.8334
02-06-2021,DE,1.4851
02-06-2021,FL,1.3142
02-06-2021,GA,1.4128
02-06-2021,GU,0
02-06-2021,HI,1.0683
02-06-2021,IA,1.3952
02-06-2021,ID,1.4458
02-06-2021,IL,1.3001
02-06-2021,IN,1.3757
02-06-2021,KS,1.2834
02-06-2021,KY,1.368
02-06-2021,LA,1.5319
02-06-2021,Ly,0
02-06-2021,MA,1.269
02-06-2021,MD,1.1642
02-06-2021,ME,1.5116
02-06-2021,MI,1.269
02-06-2021,MN,1.2325
02-06-2021,MO,1.209
02-06-2021,MS,1.5891
02-06-2021,MT,1.6129
02-06-2021,NC,1.2786
02-06-2021,ND,1.4955
02-06-2021,NE,1.3062
02-06-2021,NH,1.6021
02-06-2021,NJ,1.2518
02-06-2021,NM,1.1807
02-06-2021,NV,1.217
02-06-2021,NY,1.183
02-06-2021,OH,1.3477
02-06-2021,OK,1.3416
02-06-2021,ON,0
02-06-2021,OR,1.3721
02-06-2021,PA,1.3181
02-06-2021,Pi,1.3891
02-06-2021,PR,1.2204
02-06-2021,RI,1.5446
02-06-2021,SC,1.33
02-06-2021,SD,1.5732
02-06-2021,Sh,1.9108
02-06-2021,So,0
02-06-2021,St,0.8284
02-06-2021,TN,1.4104
02-06-2021,TX,1.2535
02-06-2021,Un,1.2413
02-06-2021,UT,1.3491
02-06-2021,VA,1.2304
02-06-2021,VI,1.1647
02-06-2021,VT,1.8249
02-06-2021,WA,1.1865
02-06-2021,WI,1.363
02-06-2021,WV,1.7122
02-06-2021,WY,1.3411
03-06-2021,AK,1.1473
03-06-2021,AL,1.3424
03-06-2021,AR,1.3672
03-06-2021,AS,0
03-06-2021,AZ,1.2071
03-06-2021,CA,1.1138
03-06-2021,CO,1.0459
03-06-2021,CT,1.1801
03-06-2021,DC,0.7565
03-06-2021,DE,1.3697
03-06-2021,FL,1.2273
03-06-2021,GA,1.3229
03-06-2021,GU,0
03-06-2021,HI,1.0366
03-06-2021,IA,1.309
03-06-2021,ID,1.3278
03-06-2021,IL,1.1998
03-06-2021,IN,1.2861
03-06-2021,KS,1.1886
03-06-2021,KY,1.2616
03-06-2021,LA,1.4062
03-06-2021,Ly,0
03-06-2021,MA,1.1572
03-06-2021,MD,1.0743
03-06-2021,ME,1.3817
03-06-2021,MI,1.1857
03-06-2021,MN,1.1446
03-06-2021,MO,1.1145
03-06-2021,MS,1.4638
03-06-2021,MT,1.5125
03-06-2021,NC,1.181
03-06-2021,ND,1.3541
03-06-2021,NE,1.1912
03-06-2021,NH,1.4765
03-06-2021,NJ,1.1736
03-06-2021,NM,1.0819
03-06-2021,NV,1.1449
03-06-2021,NY,1.0933
03-06-2021,OH,1.2482
03-06-2021,OK,1.2314
03-06-2021,OR,1.2511
03-06-2021,PA,1.2355
03-06-2021,Pi,1
03-06-2021,PR,1.248
03-06-2021,RI,1.3836
03-06-2021,SC,1.2726
03-06-2021,SD,1.4442
03-06-2021,Sh,2.121
03-06-2021,So,0
03-06-2021,St,0.6772
03-06-2021,TN,1.3215
03-06-2021,TX,1.185
03-06-2021,Un,0.965
03-06-2021,UT,1.2218
03-06-2021,VA,1.1339
03-06-2021,VI,1.1532
03-06-2021,VT,1.6614
03-06-2021,WA,1.1048
03-06-2021,WI,1.2654
03-06-2021,WV,1.5712
03-06-2021,WY,1.2486
04-06-2021,AK,1.3693
04-06-2021,AL,1.5611
04-06-2021,AR,1.6155
04-06-2021,AS,0
04-06-2021,AZ,1.4386
04-06-2021,CA,1.3384
04-06-2021,CO,1.2259
04-06-2021,CT,1.3327
04-06-2021,DC,0.8947
04-06-2021,DE,1.5432
04-06-2021,FL,1.4744
04-06-2021,GA,1.5385
04-06-2021,GU,0
04-06-2021,HI,1.1731
04-06-2021,IA,1.5315
04-06-2021,ID,1.6112
04-06-2021,IL,1.4323
04-06-2021,IN,1.5267
04-06-2021,Ka,0
04-06-2021,KS,1.4197
04-06-2021,KY,1.4981
04-06-2021,LA,1.678
04-06-2021,Ly,0
04-06-2021,MA,1.4092
04-06-2021,MD,1.28
04-06-2021,ME,1.704
04-06-2021,MI,1.4125
04-06-2021,MN,1.369
04-06-2021,MO,1.3287
04-06-2021,MS,1.7887
04-06-2021,MT,1.8165
04-06-2021,NC,1.4088
04-06-2021,ND,1.6067
04-06-2021,NE,1.3887
04-06-2021,NH,1.7382
04-06-2021,NJ,1.3842
04-06-2021,NM,1.3081
04-06-2021,NV,1.3322
04-06-2021,NY,1.3242
04-06-2021,OH,1.4681
04-06-2021,OK,1.4616
04-06-2021,OR,1.4857
04-06-2021,PA,1.4745
04-06-2021,Pi,1.2158
04-06-2021,PR,1.4863
04-06-2021,RI,1.6527
04-06-2021,SC,1.4753
04-06-2021,SD,1.7087
04-06-2021,Sh,2.4395
04-06-2021,So,0
04-06-2021,St,0.8284
04-06-2021,TN,1.5558
04-06-2021,TX,1.418
04-06-2021,Un,1.1375
04-06-2021,UT,1.4398
04-06-2021,VA,1.3175
04-06-2021,VI,1.0824
04-06-2021,VT,2.0504
04-06-2021,WA,1.2927
04-06-2021,WI,1.4662
04-06-2021,WV,1.8317
04-06-2021,WY,1.473
05-06-2021,AK,1.3739
05-06-2021,AL,1.6395
05-06-2021,AR,1.6777
05-06-2021,AS,0
05-06-2021,AZ,1.5053
05-06-2021,CA,1.4037
05-06-2021,CO,1.2756
05-06-2021,CT,1.4231
05-06-2021,DC,0.9132
05-06-2021,DE,1.6126
05-06-2021,FL,1.5659
05-06-2021,GA,1.6355
05-06-2021,GU,0
05-06-2021,HI,1.2394
05-06-2021,IA,1.6174
05-06-2021,ID,1.6698
05-06-2021,IL,1.5167
05-06-2021,IN,1.6064
05-06-2021,KS,1.4624
05-06-2021,KY,1.5514
05-06-2021,LA,1.7447
05-06-2021,MA,1.4813
05-06-2021,MD,1.3307
05-06-2021,ME,1.7686
05-06-2021,MI,1.5025
05-06-2021,MN,1.4398
05-06-2021,MO,1.3874
05-06-2021,MS,1.897
05-06-2021,MT,1.8813
05-06-2021,NC,1.492
05-06-2021,ND,1.6753
05-06-2021,NE,1.4685
05-06-2021,NH,1.8037
05-06-2021,NJ,1.4479
05-06-2021,NM,1.3617
05-06-2021,NV,1.4047
05-06-2021,NY,1.3836
05-06-2021,OH,1.5303
05-06-2021,OK,1.5523
05-06-2021,OR,1.5669
05-06-2021,PA,1.5444
05-06-2021,Pi,1.2158
05-06-2021,PR,1.5014
05-06-2021,RI,1.7366
05-06-2021,SC,1.5424
05-06-2021,SD,1.8369
